,rating,num_beds,num_bath,property_type,price,neighbourhood,latitude,longitude,room_type,number_of_reviews,reviews_per_month,price_range
6408,4.91,1.0,1.0,Rental,75,Avondale,41.93495,-87.72365,Entire home/apt,34,3.95,<$100
6409,4.87,1.0,1.0,Rental,77,Belmont Cragin,41.9308084,-87.7586628,Entire home/apt,23,2.5,<$100
6410,4.64,3.0,1.0,Rental,89,Lincoln Park,41.92643253340141,-87.65170378420653,Entire home/apt,14,1.97,<$100
6411,4.67,1.0,1.0,Rental,87,Lake View,41.94479,-87.64678,Entire home/apt,27,3.15,<$100
6412,4.84,2.0,1.0,Rental,82,West Ridge,41.99653,-87.70326,Entire home/apt,19,2.13,<$100
6413,4.63,2.0,1.0,Rental,81,West Ridge,41.9956,-87.7031,Entire home/apt,24,2.85,<$100
6414,4.67,3.0,5.0,Rental,87,Rogers Park,42.011237,-87.6720984,Entire home/apt,12,1.35,<$100
6415,4.4,2.0,1.0,Rental,113,West Town,41.89688,-87.67684,Entire home/apt,20,2.17,$100 - $300
6416,4.8,1.0,5.0,Rental,103,Lower West Side,41.85504,-87.66976,Entire home/apt,30,3.31,$100 - $300
6417,4.84,1.0,1.0,Rental,40,Lincoln Park,41.92591,-87.63714,Private room,1,0.94,<$100
6418,4.84,1.0,1.0,Rental,128,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6419,4.84,1.0,1.0,Rental,133,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6420,4.84,1.0,1.0,Rental,134,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6421,4.53,2.0,1.0,Rental,105,Lincoln Square,41.97912783970872,-87.68907418690316,Entire home/apt,15,2.18,$100 - $300
6422,4.84,1.0,1.0,Rental,40,Logan Square,41.9306,-87.71996,Entire home/apt,1,0.77,<$100
6423,4.89,2.0,1.0,Rental,100,Logan Square,41.91806,-87.71139,Entire home/apt,9,1.48,$100 - $300
6424,4.73,1.0,1.0,Rental,60,Lake View,41.9453946,-87.6456073,Entire home/apt,22,2.39,<$100
6425,4.81,1.0,1.0,Rental,74,Uptown,41.96657,-87.65934,Entire home/apt,26,2.81,<$100
6426,4.89,3.0,1.0,Rental,82,West Ridge,42.01792,-87.68498,Entire home/apt,19,2.18,<$100
6427,4.84,1.0,1.0,Rental,78,Lake View,41.935339,-87.643426,Entire home/apt,49,5.21,<$100
6428,4.84,6.0,5.0,Rental,705,West Town,41.8949969,-87.6537109,Entire home/apt,1,1.0,>$300
6429,4.84,2.0,1.0,Condo,350,Dunning,41.94515,-87.80778,Entire home/apt,0,1.59,>$300
6430,4.88,1.0,1.0,Rental,62,Lake View,41.93766585612336,-87.6538147777319,Private room,40,4.46,<$100
6431,4.84,1.0,1.0,Rental,132,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6432,4.84,1.0,1.0,Rental,140,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6433,4.84,1.0,1.0,Rental,133,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6434,4.84,1.0,1.0,Rental,139,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6435,4.33,1.0,1.0,Rental,29,Norwood Park,41.99666,-87.79204,Private room,3,0.4,<$100
6436,4.92,1.0,1.0,Rental,75,Lake View,41.9375873,-87.65380569999999,Private room,36,3.91,<$100
6437,5.0,1.0,1.0,Rental,67,Lake View,41.9375873,-87.65380569999999,Private room,21,2.45,<$100
6438,4.67,1.0,1.0,Rental,99,West Ridge,41.9942325,-87.7011167,Entire home/apt,3,1.8,<$100
6440,4.92,3.0,1.0,Rental,218,Lake View,41.935447541063446,-87.64797935767211,Entire home/apt,26,3.07,$100 - $300
6441,5.0,1.0,1.0,Home,55,Woodlawn,41.78242403522356,-87.6097716063939,Private room,6,0.96,<$100
6442,4.2,1.0,1.0,Rental,68,Near West Side,41.87094,-87.65396,Private room,5,0.59,<$100
6443,4.84,7.0,8.0,Rental,486,Near West Side,41.87593424397942,-87.654815993726,Entire home/apt,1,1.0,>$300
6444,4.84,3.0,5.0,Home,160,East Side,41.70711264605325,-87.53772005438805,Entire home/apt,0,1.59,$100 - $300
6445,4.84,1.0,1.0,Rental,45,Edgewater,41.9819,-87.66459,Entire home/apt,1,0.26,<$100
6446,4.72,2.0,2.0,Rental,219,Near South Side,41.85502,-87.62546,Entire home/apt,18,2.74,$100 - $300
6447,4.77,4.0,5.0,Rental,659,Lake View,41.950345427138046,-87.65480544194631,Entire home/apt,13,1.9,>$300
6448,4.84,2.0,1.0,Rental,133,Roseland,41.73509,-87.63285,Entire home/apt,2,0.76,$100 - $300
6449,4.84,2.0,1.0,Rental,75,Lake View,41.94720675635736,-87.65054328836061,Entire home/apt,1,0.19,<$100
6450,4.66,4.0,2.0,Rental,656,Near South Side,41.8542,-87.62689,Entire home/apt,29,3.83,>$300
6451,4.84,1.0,1.0,Rental,60,Near North Side,41.90461,-87.62809,Entire home/apt,0,1.59,<$100
6452,4.43,4.0,1.0,Serviced,281,West Town,41.90753165897841,-87.66718659549952,Entire home/apt,7,2.08,$100 - $300
6453,4.71,3.0,1.0,Rental,150,West Ridge,41.99428192340661,-87.70699740605228,Entire home/apt,7,1.54,$100 - $300
6454,4.84,1.0,1.0,Rental,144,Loop,41.8772287,-87.6290111,Entire home/apt,0,1.59,$100 - $300
6455,4.84,1.0,1.0,Rental,133,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6456,3.78,3.0,1.0,Home,180,Chicago Lawn,41.768777425696165,-87.69025356771158,Entire home/apt,9,2.21,$100 - $300
6457,3.89,4.0,2.0,Home,119,Dunning,41.95393,-87.78704,Entire home/apt,18,1.99,$100 - $300
6458,5.0,1.0,1.0,Rental,110,Avondale,41.93343093277115,-87.68988844047546,Entire home/apt,7,0.78,$100 - $300
6459,4.9,2.0,2.0,Condo,162,Near North Side,41.89347,-87.62769,Entire home/apt,29,3.41,$100 - $300
6460,4.75,2.0,1.0,Rental,90,Belmont Cragin,41.93039834938276,-87.75957506138289,Entire home/apt,8,2.24,<$100
6461,4.63,4.0,3.0,Rental,93,Lower West Side,41.8570307,-87.6561274,Entire home/apt,16,2.7,<$100
6462,4.84,2.0,1.0,Rental,24,Pullman,41.70288,-87.60216,Private room,0,1.59,<$100
6463,5.0,3.0,1.0,Home,158,Calumet Heights,41.73474689926197,-87.58471646438656,Entire home/apt,12,1.81,$100 - $300
6464,4.84,1.0,1.0,Rental,131,Near North Side,41.898904,-87.62797,Entire home/apt,1,0.32,$100 - $300
6465,4.84,1.0,1.0,Rental,152,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6466,5.0,3.0,2.0,Rental,371,Near South Side,41.85567,-87.62502,Entire home/apt,21,2.34,>$300
6467,5.0,1.0,5.0,Home,67,East Garfield Park,41.88415,-87.71015,Private room,9,0.98,<$100
6468,5.0,1.0,1.0,Rental,137,West Town,41.8945032,-87.6633481,Entire home/apt,3,3.0,$100 - $300
6469,5.0,3.0,3.0,Home,371,Douglas,41.82814968179045,-87.61867275264682,Entire home/apt,17,1.95,>$300
6470,4.75,3.0,1.0,Rental,110,Belmont Cragin,41.92146,-87.75266,Entire home/apt,4,0.94,$100 - $300
6471,4.84,1.0,1.0,Rental,133,Near North Side,41.9029299,-87.6441632,Entire home/apt,0,1.59,$100 - $300
6472,4.84,3.0,1.0,Home,286,Norwood Park,41.99501856673511,-87.81241199432183,Entire home/apt,1,0.3,$100 - $300
6473,4.84,2.0,5.0,Rental,175,Albany Park,41.97303369999999,-87.74405759999999,Entire home/apt,0,1.59,$100 - $300
6474,5.0,1.0,1.0,Guest,85,Portage Park,41.94694862184595,-87.76242682096627,Entire home/apt,27,4.53,<$100
6475,5.0,3.0,1.0,Home,110,Belmont Cragin,41.932674037614646,-87.7871111074113,Entire home/apt,15,2.14,$100 - $300
6476,4.95,1.0,1.0,Rental,151,Lake View,41.93375331177288,-87.65248586560669,Entire home/apt,22,3.73,$100 - $300
6477,5.0,3.0,1.0,Rental,263,Hermosa,41.9215356,-87.7312906,Entire home/apt,10,4.55,$100 - $300
6478,4.75,3.0,1.0,Home,99,Woodlawn,41.7717537,-87.6072878,Private room,12,3.36,<$100
6479,4.35,1.0,1.0,Rental,144,Near South Side,41.8532276,-87.6268499,Entire home/apt,26,3.44,$100 - $300
6480,4.77,3.0,2.0,Rental,180,Lake View,41.94138778177594,-87.65019138321503,Entire home/apt,22,3.04,$100 - $300
6481,4.84,3.0,5.0,Rental,421,Loop,41.8854436,-87.6154818,Private room,0,1.59,>$300
6482,4.8,2.0,1.0,Rental,123,Logan Square,41.92383,-87.69369,Entire home/apt,40,5.66,$100 - $300
6483,4.45,2.0,1.0,Rental,81,Washington Park,41.7949,-87.61664,Entire home/apt,22,2.51,<$100
6484,4.84,1.0,1.0,Rental,140,Loop,41.8772287,-87.6290111,Entire home/apt,0,1.59,$100 - $300
6485,4.84,1.0,5.0,Rental,157,Loop,41.8725288,-87.6308608,Entire home/apt,0,1.59,$100 - $300
6486,5.0,2.0,2.0,Condo,322,Near North Side,41.9105181,-87.6431621,Entire home/apt,9,1.06,>$300
6487,4.93,3.0,3.0,Home,278,Portage Park,41.95666,-87.78441,Entire home/apt,15,2.92,$100 - $300
6488,4.84,3.0,2.0,Home,280,West Ridge,41.98940332602662,-87.70243127941808,Entire home/apt,2,0.44,$100 - $300
6489,5.0,6.0,5.0,Home,2057,Near North Side,41.9020756143773,-87.62820661792357,Entire home/apt,5,1.16,>$300
6490,4.84,1.0,1.0,Rental,129,Loop,41.8860812,-87.63422229999998,Entire home/apt,1,0.29,$100 - $300
6491,4.95,2.0,1.0,Rental,104,Brighton Park,41.82383969624796,-87.700893385363,Entire home/apt,37,5.16,$100 - $300
6492,4.8,1.0,5.0,Rental,88,West Town,41.89062699999999,-87.6549064,Entire home/apt,35,3.9,<$100
6493,4.85,1.0,1.0,Hotel,256,Loop,41.88413,-87.63025,Private room,46,5.54,$100 - $300
6494,4.78,3.0,1.0,Rental,134,Lower West Side,41.856417679395015,-87.6564166828743,Entire home/apt,51,5.88,$100 - $300
6495,4.79,3.0,1.0,Home,195,Mckinley Park,41.83427620707708,-87.68467094498939,Private room,14,1.97,$100 - $300
6496,4.47,1.0,5.0,Home,48,Armour Square,41.84991,-87.63526,Private room,47,6.27,<$100
6497,4.84,2.0,2.0,Rental,250,Oakland,41.82824325927111,-87.60451193557215,Entire home/apt,0,1.59,$100 - $300
6498,4.67,1.0,1.0,Rental,132,West Town,41.90242,-87.69434,Entire home/apt,18,2.02,$100 - $300
6499,4.79,6.0,5.0,Home,400,Grand Boulevard,41.81628142072849,-87.62079491883061,Entire home/apt,14,2.28,>$300
6500,4.84,1.0,1.0,Rental,65,Near North Side,41.90262,-87.63255,Entire home/apt,0,1.59,<$100
6501,4.84,1.0,1.0,Rental,109,Near North Side,41.9029299,-87.6441632,Entire home/apt,0,1.59,$100 - $300
6502,4.84,1.0,1.0,Rental,164,Near North Side,41.9032387,-87.63486329999999,Entire home/apt,0,1.59,$100 - $300
6503,4.82,3.0,2.0,Home,739,Lake View,41.93490580790782,-87.6459328476846,Entire home/apt,28,4.08,>$300
6504,3.9,1.0,1.0,Rental,107,West Town,41.89682,-87.66113,Entire home/apt,21,2.5,$100 - $300
6505,4.92,2.0,2.0,Rental,95,Uptown,41.9677933,-87.6552229,Entire home/apt,36,4.22,<$100
6506,5.0,4.0,5.0,Home,795,Near West Side,41.88228985342503,-87.68116180949048,Entire home/apt,34,4.25,>$300
6507,4.72,3.0,2.0,Rental,200,Near West Side,41.88335,-87.67812,Entire home/apt,36,4.22,$100 - $300
6508,4.84,1.0,1.0,Rental,149,Loop,41.8725288,-87.6308608,Entire home/apt,0,1.59,$100 - $300
6509,4.44,2.0,1.0,Rental,160,Armour Square,41.83841493067419,-87.63199889369201,Entire home/apt,16,2.26,$100 - $300
6510,4.67,5.0,5.0,Home,297,Grand Boulevard,41.80531,-87.6153,Entire home/apt,9,1.05,$100 - $300
6511,4.84,2.0,1.0,Home,82,Montclare,41.93296,-87.79558,Entire home/apt,2,0.54,<$100
6512,5.0,2.0,2.0,Rental,224,Near West Side,41.8793253,-87.6819041,Entire home/apt,27,3.46,$100 - $300
6513,4.84,2.0,1.0,Rental,180,Avondale,41.9336023,-87.7143464,Entire home/apt,0,1.59,$100 - $300
6514,4.84,1.0,1.0,Rental,175,Near North Side,41.90521,-87.63152,Entire home/apt,1,0.43,$100 - $300
6515,5.0,2.0,1.0,Home,336,Lincoln Park,41.92195931688447,-87.63999273380121,Entire home/apt,6,1.4,>$300
6516,4.84,1.0,1.0,Rental,153,Near North Side,41.890516,-87.635955,Entire home/apt,0,1.59,$100 - $300
6517,4.84,1.0,1.0,Rental,167,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6518,4.84,1.0,1.0,Rental,136,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6519,4.84,1.0,1.0,Rental,136,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6520,4.84,1.0,1.0,Rental,152,Near North Side,41.890516,-87.635955,Entire home/apt,0,1.59,$100 - $300
6521,4.84,2.0,2.0,Rental,223,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,1,0.18,$100 - $300
6522,4.84,1.0,1.0,Rental,169,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6523,4.84,1.0,1.0,Rental,165,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6524,4.84,1.0,1.0,Rental,165,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6525,4.27,2.0,1.0,Rental,200,Bridgeport,41.84482324849346,-87.64066486394138,Entire home/apt,26,3.04,$100 - $300
6526,4.67,2.0,1.0,Rental,257,Lincoln Park,41.91623538214005,-87.63813196156829,Entire home/apt,9,1.05,$100 - $300
6527,4.84,2.0,5.0,Guest,185,Edgewater,41.97732558114795,-87.65998510744078,Entire home/apt,2,0.91,$100 - $300
6528,4.89,3.0,2.0,Rental,416,Near North Side,41.90219837871236,-87.62426203938763,Entire home/apt,28,3.27,>$300
6529,4.93,2.0,1.0,Rental,107,Lower West Side,41.85887997779639,-87.67386134464768,Entire home/apt,15,2.11,$100 - $300
6530,4.81,3.0,2.0,Rental,375,Near North Side,41.89979681841375,-87.62103075088761,Entire home/apt,37,4.48,>$300
6531,5.0,2.0,1.0,Rental,150,Lake View,41.93893635861026,-87.6552412379478,Entire home/apt,9,3.33,$100 - $300
6532,4.84,1.0,1.0,Rental,170,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,0,1.59,$100 - $300
6533,4.63,1.0,1.0,Hotel,256,Loop,41.88384,-87.62796,Private room,19,2.17,$100 - $300
6534,5.0,2.0,1.0,Rental,170,Dunning,41.94978363408749,-87.80781393769405,Entire home/apt,3,0.53,$100 - $300
6535,4.84,2.0,1.0,Townhouse,333,Austin,41.88513,-87.74932,Entire home/apt,0,1.59,>$300
6536,3.11,1.0,1.0,Rental,112,Kenwood,41.80431865965395,-87.58586817007328,Entire home/apt,9,1.44,$100 - $300
6537,4.84,1.0,1.0,Condo,235,Near West Side,41.87614721397627,-87.68946806997629,Entire home/apt,1,0.12,$100 - $300
6538,4.76,2.0,1.0,Rental,188,Lake View,41.93819262481946,-87.66647390076497,Entire home/apt,17,2.0,$100 - $300
6539,4.84,2.0,1.0,Rental,111,Norwood Park,41.981197851857566,-87.80389745840952,Entire home/apt,2,0.31,$100 - $300
6540,4.0,1.0,1.0,Rental,104,Hyde Park,41.79928402573007,-87.59235428995154,Entire home/apt,10,1.2,$100 - $300
6541,4.84,2.0,5.0,Home,121,Roseland,41.70462,-87.61095,Entire home/apt,2,0.31,$100 - $300
6542,4.84,3.0,1.0,Rental,137,East Garfield Park,41.87249,-87.71522,Entire home/apt,0,1.59,$100 - $300
6543,4.6,2.0,1.0,Rental,21,Lincoln Park,41.91170913580898,-87.63382867459903,Entire home/apt,5,0.66,<$100
6544,4.9,1.0,1.0,Rental,93,Rogers Park,42.0032561,-87.67020029999999,Entire home/apt,21,5.53,<$100
6545,4.77,2.0,1.0,Condo,169,Uptown,41.9726779,-87.6580994,Entire home/apt,13,1.9,$100 - $300
6546,4.84,1.0,1.0,Guest,132,Logan Square,41.92688,-87.709671,Entire home/apt,0,1.59,$100 - $300
6547,4.84,6.0,6.0,Rental,725,Near West Side,41.87537,-87.65481,Entire home/apt,1,0.2,>$300
6548,4.84,8.0,8.0,Rental,1378,Near West Side,41.87551519391715,-87.6564862733567,Entire home/apt,1,1.0,>$300
6549,4.84,1.0,1.0,Rental,53,Greater Grand Crossing,41.76414,-87.61036,Private room,0,1.59,<$100
6550,4.84,2.0,1.0,Rental,90,Logan Square,41.92863034045848,-87.72110401804119,Entire home/apt,0,1.59,<$100
6551,4.88,3.0,2.0,Condo,126,Edgewater,41.9979464,-87.66407389999999,Entire home/apt,43,5.08,$100 - $300
6552,4.6,3.0,2.0,Condo,126,Rogers Park,41.99878411831698,-87.66375526429614,Entire home/apt,42,4.94,$100 - $300
6553,4.84,1.0,1.0,Rental,172,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,0,1.59,$100 - $300
6554,4.84,2.0,2.0,Rental,226,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,0,1.59,$100 - $300
6555,5.0,2.0,2.0,Loft,216,Lower West Side,41.85980853145223,-87.64992025401315,Entire home/apt,3,0.57,$100 - $300
6556,4.89,1.0,1.0,Rental,76,Lake View,41.93915138752832,-87.65108446974082,Entire home/apt,19,2.28,<$100
6557,4.71,2.0,2.0,Rental,188,North Lawndale,41.86133168177298,-87.70581375807524,Entire home/apt,7,1.54,$100 - $300
6558,4.47,1.0,1.0,Home,47,Armour Square,41.848167000188994,-87.63446976383916,Private room,45,6.11,<$100
6559,4.84,1.0,5.0,Rental,229,Loop,41.8725288,-87.6308608,Entire home/apt,0,1.59,$100 - $300
6560,4.84,2.0,1.0,Condo,105,West Elsdon,41.79669927615561,-87.73202065396728,Private room,0,1.59,$100 - $300
6561,4.97,1.0,2.0,Rental,100,Washington Park,41.79776080403392,-87.60630402423023,Private room,35,4.13,$100 - $300
6562,4.9,1.0,1.0,Rental,80,Irving Park,41.9589839,-87.730333,Entire home/apt,21,2.53,<$100
6563,4.84,1.0,1.0,Rental,137,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,1,0.4,$100 - $300
6564,4.56,2.0,2.0,Rental,49,Bridgeport,41.84759526771854,-87.64702487043158,Private room,27,3.29,<$100
6565,4.67,3.0,2.0,Rental,284,North Lawndale,41.85571687746268,-87.70458869817207,Entire home/apt,6,0.73,$100 - $300
6566,4.84,2.0,1.0,Rental,248,Uptown,41.96977,-87.65353,Entire home/apt,0,1.59,$100 - $300
6567,4.81,1.0,1.0,Hotel,256,Loop,41.88538372043955,-87.62984037821218,Private room,42,5.19,$100 - $300
6568,4.84,1.0,1.0,Rental,261,Near North Side,41.89295380197193,-87.62979721848242,Entire home/apt,0,1.59,$100 - $300
6569,4.84,1.0,1.0,Rental,40,Hyde Park,41.7934587,-87.5946779,Private room,0,1.59,<$100
6570,4.9,3.0,5.0,Townhouse,323,Lower West Side,41.8484587506757,-87.68523189085427,Entire home/apt,20,3.02,>$300
6571,4.84,1.0,1.0,Rental,225,Near North Side,41.89329909889363,-87.6179153255746,Entire home/apt,2,0.88,$100 - $300
6572,4.84,1.0,1.0,Rental,82,Logan Square,41.92418058244831,-87.69367877941414,Private room,2,0.26,<$100
6573,4.6,1.0,1.0,Rental,39,West Ridge,42.01438694719096,-87.68495653356736,Private room,10,1.55,<$100
6574,4.84,1.0,1.0,Rental,139,Logan Square,41.92547678874058,-87.69586360321077,Private room,2,0.82,$100 - $300
6575,5.0,2.0,1.0,Condo,145,Logan Square,41.9206165427938,-87.71695562412054,Entire home/apt,21,3.54,$100 - $300
6576,4.48,1.0,1.0,Rental,33,Bridgeport,41.8443864,-87.63848,Private room,23,3.11,<$100
6577,4.89,3.0,5.0,Home,395,Avondale,41.934,-87.70311,Entire home/apt,19,3.08,>$300
6578,4.85,1.0,1.0,Rental,89,Bridgeport,41.82490625756255,-87.63954543242116,Entire home/apt,13,2.11,<$100
6579,4.84,1.0,1.0,Rental,117,Loop,41.8772287,-87.6290111,Entire home/apt,0,1.59,$100 - $300
6580,4.67,3.0,5.0,Home,786,Lake View,41.941230127165056,-87.66156431290949,Entire home/apt,3,0.89,>$300
6581,4.84,1.0,1.0,Hotel,256,Loop,41.883912348741696,-87.62969354144141,Private room,0,1.59,$100 - $300
6582,4.83,1.0,1.0,Boutique,256,Loop,41.88386255848874,-87.63009639524205,Private room,6,0.73,$100 - $300
6583,5.0,1.0,1.0,Hotel,256,Loop,41.88407983227038,-87.62811298077611,Private room,11,1.37,$100 - $300
6584,4.7,3.0,2.0,Rental,118,Lincoln Park,41.91201644400195,-87.63400521814037,Entire home/apt,40,4.98,$100 - $300
6585,4.8,1.0,1.0,Hotel,256,Loop,41.88531185092463,-87.62800989833387,Private room,5,0.6,$100 - $300
6586,4.4,1.0,1.0,Rental,100,Lake View,41.95447550889623,-87.67043441248222,Entire home/apt,20,2.58,$100 - $300
6587,4.84,2.0,1.0,Home,82,Austin,41.89904444788441,-87.75434643861371,Entire home/apt,2,0.75,<$100
6588,4.81,1.0,1.0,Home,55,Logan Square,41.92257,-87.70169,Private room,21,3.33,<$100
6589,4.84,1.0,1.0,Rental,118,Hyde Park,41.79765099999999,-87.5899872,Entire home/apt,25,3.18,$100 - $300
6590,5.0,1.0,1.0,Home,153,West Ridge,42.0178787,-87.68748839999999,Entire home/apt,5,1.39,$100 - $300
6591,4.84,1.0,1.0,Rental,149,Near North Side,41.8950138,-87.62791490000001,Entire home/apt,0,1.59,$100 - $300
6592,4.84,1.0,1.0,Rental,133,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,1,0.28,$100 - $300
6593,4.84,1.0,1.0,Rental,132,Loop,41.8860812,-87.63422229999998,Entire home/apt,0,1.59,$100 - $300
6594,4.84,1.0,1.0,Rental,100,Near North Side,41.893596970172965,-87.61709226698686,Entire home/apt,1,0.15,$100 - $300
6595,4.82,3.0,2.0,Rental,138,Hyde Park,41.7974989,-87.5901416,Entire home/apt,22,3.0,$100 - $300
6596,4.4,1.0,2.0,Home,35,Mckinley Park,41.8314,-87.66606,Private room,5,0.65,<$100
6597,4.91,3.0,2.0,Rental,116,Hyde Park,41.7974989,-87.5901416,Entire home/apt,23,2.89,$100 - $300
6598,4.67,1.0,2.0,Home,67,Avondale,41.9402984997159,-87.71291161336553,Private room,6,0.77,<$100
6599,4.57,2.0,1.0,Rental,83,Lake View,41.9368800541581,-87.64982117896399,Entire home/apt,21,2.69,<$100
6600,4.83,3.0,2.0,Rental,261,West Town,41.8935875,-87.6617254,Entire home/apt,35,4.77,$100 - $300
6601,4.89,2.0,1.0,Rental,107,Woodlawn,41.78203946605952,-87.61392391427937,Entire home/apt,36,4.78,$100 - $300
6602,4.67,1.0,1.0,Rental,159,Near North Side,41.91071249704623,-87.63664766053914,Entire home/apt,6,0.99,$100 - $300
6603,5.0,1.0,2.0,Home,97,West Pullman,41.67934489239559,-87.62586559052387,Private room,3,0.37,<$100
6604,4.98,2.0,1.0,Rental,157,Edgewater,41.9823189,-87.67370919999999,Entire home/apt,44,5.87,$100 - $300
6605,4.52,1.0,2.0,Rental,45,Bridgeport,41.84555936816936,-87.64728065490276,Private room,25,3.13,<$100
6606,4.94,2.0,1.0,Rental,132,North Park,41.97356674231713,-87.71683394908906,Entire home/apt,17,2.56,$100 - $300
6607,4.91,1.0,1.0,Rental,181,Lincoln Park,41.911658161235614,-87.64754421472807,Entire home/apt,22,2.99,$100 - $300
6608,5.0,1.0,1.0,Rental,180,West Town,41.89226825742427,-87.66317516698926,Entire home/apt,17,2.22,$100 - $300
6609,4.91,1.0,1.0,Rental,180,West Town,41.8938674448335,-87.66174950178053,Entire home/apt,11,1.4,$100 - $300
6610,4.72,1.0,1.0,Rental,180,West Town,41.89170460565319,-87.66116481695336,Entire home/apt,18,2.52,$100 - $300
6611,5.0,1.0,1.0,Rental,180,West Town,41.89172084130558,-87.66119008721472,Entire home/apt,9,1.13,$100 - $300
6612,4.76,3.0,5.0,Home,146,Rogers Park,42.01111138462705,-87.67611295767212,Entire home/apt,17,2.22,$100 - $300
6613,4.67,2.0,2.0,Condo,128,Edgewater,41.99681329568612,-87.66324302797128,Entire home/apt,6,0.81,$100 - $300
6614,4.67,2.0,2.0,Condo,130,Lower West Side,41.85944886546159,-87.64781349083306,Entire home/apt,6,0.88,$100 - $300
6615,5.0,2.0,1.0,Rental,135,Edgewater,41.99126188937719,-87.67162565141916,Entire home/apt,10,1.75,$100 - $300
6616,5.0,1.0,2.0,Home,65,Avondale,41.9408818,-87.7137788,Private room,9,1.18,<$100
6617,4.83,1.0,2.0,Home,65,Avondale,41.9408818,-87.7137788,Private room,6,0.85,<$100
6618,4.73,3.0,2.0,Home,190,Avondale,41.9408818,-87.7137788,Entire home/apt,15,2.87,$100 - $300
6619,4.84,2.0,1.0,Condo,102,Douglas,41.84096447121417,-87.61721863447252,Entire home/apt,0,1.59,$100 - $300
6620,4.74,2.0,2.0,Rental,248,Near South Side,41.853692882271126,-87.62387371628246,Entire home/apt,27,3.38,$100 - $300
6621,4.84,3.0,5.0,Rental,917,Near North Side,41.89936570837774,-87.62635538611823,Entire home/apt,0,1.59,>$300
6622,4.38,1.0,1.0,Rental,75,Lincoln Park,41.9265655,-87.64294799999999,Entire home/apt,8,1.3,<$100
6623,4.61,3.0,2.0,Rental,303,Near South Side,41.8540350919974,-87.62746889583454,Entire home/apt,18,2.25,>$300
6624,4.84,1.0,5.0,Home,214,Lower West Side,41.85759819412041,-87.64075587463729,Private room,2,0.81,$100 - $300
6625,4.84,2.0,2.0,Rental,140,Grand Boulevard,41.8076039,-87.6215567,Entire home/apt,0,1.59,$100 - $300
